Entity,Year,Annual CO2 Emissions from Oil,Annual CO2 Emissions from Coal,Annual CO2 Emissions from Cement,Annual CO2 Emissions from Gas,Annual CO2 Emissions from Flaring,Annual CO2 Emissions from Other Industries,Electricity_Generation,Coal,Gas,Hydro,Solar,Wind,Oil,Nuclear,Other renewables,Bioenergy,sector,sub_sector,number_of_electricity_accounts,sector_ng,sub_sector_ng,ng_consumption_tj
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Construction,10430,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Construction,10430,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Industrial-related,23200,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Manufacturing,11050,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Other Industrial-related,510,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Industrial-related,Utilities,1210,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Others,Others,17280,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Overall,Overall,1475360,Others (00),Others,82.5
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Industrial-related,Manufacturing,48926.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Industrial-related,Construction,234.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Industrial-related,Utilities,78.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Industrial-related,Other Industrial-related,1.3
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Wholesale and Retail Trade,285.2
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Accommodation and Food Services,2395.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Information and Communications,0.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Financial and Insurance Activities,261.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Real Estate Activities,68.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",137.1
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Commerce and Service-related,Other Commerce and Service-related,544.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Transport-related (49-53),Transport-related,599.6
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Households,Households,2508.0
Singapore,2015,35161124.0,1678112.0,0.0,19553500.0,0.0,0.0,47.483092198581744,0.0,95.15253,0.0,0.14625992,0.0,3.9908066,0.0,0.0,0.71040535,Transport-Related,Transport-related,3490,Others (00),Others,82.5
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Industrial-related,Manufacturing,49628.4
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Industrial-related,Construction,256.5
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Industrial-related,Utilities,82.2
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Industrial-related,Other Industrial-related,1.4
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Commerce and Service-related,Wholesale and Retail Trade,306.7
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Commerce and Service-related,Accommodation and Food Services,2462.4
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Commerce and Service-related,Information and Communications,1.5
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Commerce and Service-related,Financial and Insurance Activities,306.9
Singapore,2016,13776640.0,1832000.0,0.0,20045744.0,0.0,0.0,48.48330496453923,0.0,96.00896,0.0,0.3054368,0.0,2.9118307,0.0,0.0,0.77377313,Commerce and Services-related,Accommodation and Food Services,18540,Commerce and Service-related,Real Estate Activities,73.5
